src_ip,dst_ip,src_port,dst_port,proto,dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sinpkt,dinpkt,smean,dmean,total_packets,total_bytes,total_load
175.45.176.1,149.171.126.18,39332,179,tcp,0.37910008430480957,10,6,650,364,42.205213510676636,13716.694390969906,7681.348858943147,0.04201923476325141,0.059376192092895505,65.0,60.666666666666664,16,1014,2674.755406239132
59.166.0.8,149.171.126.7,31784,53,udp,0.001065969467163086,2,2,162,194,3752.4526951464995,1215794.673227466,1455951.6457168418,9.059906005859375e-06,6.9141387939453125e-06,81.0,97.0,4,356,333968.2898680385
59.166.0.8,149.171.126.7,52896,21,tcp,0.02249312400817871,52,54,3766,4604,4712.551265064711,1339431.5520176378,1637478.1905175794,0.00043480536516974955,0.000413962130276662,72.42307692307692,85.25925925925925,106,8370,372113.71781690215
59.166.0.8,149.171.126.7,47746,33761,tcp,0.002785921096801758,6,8,416,1954,5025.267950363715,1194577.981343603,5611070.614291827,0.0004940032958984375,0.00032629285539899556,69.33333333333333,244.25,14,2370,850706.0744544287
59.166.0.8,149.171.126.7,46626,1968,tcp,0.004576921463012695,8,12,552,9016,4369.74944001667,964840.6763556806,15759064.380476115,0.0006059919084821429,0.00037134777415882456,69.0,751.3333333333334,20,9568,2090488.1321039745
59.166.0.8,149.171.126.7,3505,40667,tcp,0.004369974136352539,14,6,9152,416,4576.686125811555,16754332.569370942,761560.5713350428,0.000336151856642503,0.0007547855377197266,653.7142857142857,69.33333333333333,20,9568,2189486.642588248
175.45.176.0,149.171.126.13,49485,179,tcp,0.517366886138916,10,6,878,364,30.925829288007247,13576.439057435182,5628.500930417319,0.05748520957099067,0.08093600273132324,87.8,60.666666666666664,16,1242,2400.6174984815625
59.166.0.2,149.171.126.4,52773,50292,tcp,0.04495596885681152,90,92,6614,85284,4048.4056873445447,1176973.8556526075,15176449.698439216,0.0005014612433615695,0.000487647213778653,73.4888888888889,927.0,182,91898,2044177.9442614778
175.45.176.0,149.171.126.19,56570,21700,tcp,0.46663784980773926,10,8,1430,1272,38.57381052012011,24515.79957500967,21807.0608807079,0.051848649978637695,0.05491270337785993,143.0,159.0,18,2702,5790.357556964696
59.166.0.2,149.171.126.8,2014,32977,tcp,0.010573863983154297,38,40,3046,19906,7376.6789627959415,2304550.1662232243,15060530.403427282,0.00027594050845584353,0.0002585129860119942,80.15789473684211,497.65,78,22952,2170635.0712063136
59.166.0.2,149.171.126.3,7382,5190,tcp,0.004557132720947266,22,14,1822,1952,7899.704091242022,3198502.412053992,3426716.0858009835,0.00021700632004510788,0.00029730796813964844,82.81818181818181,139.42857142857142,36,3774,828152.3122318719
59.166.0.0,149.171.126.3,4209,53,udp,0.001035928726196289,2,2,164,196,3861.2695051783658,1266496.397698504,1513617.6460299194,9.059906005859375e-06,5.0067901611328125e-06,82.0,98.0,4,360,347514.2554660529
59.166.0.0,149.171.126.4,5933,80,tcp,0.004036903381347656,8,10,1170,984,4458.863217576187,2318608.8731396175,1950009.5138199858,0.000526291983468192,0.0003864235348171658,146.25,98.4,18,2154,533577.2983699504
59.166.0.0,149.171.126.4,45779,6881,tcp,3.7862460613250732,296,560,21584,716042,226.08145010533877,45605.06559881899,1512932.8382834299,0.012833668013750497,0.006772370585815211,72.91891891891892,1278.6464285714285,856,737626,194817.2379852811
59.166.0.0,149.171.126.4,8828,6881,tcp,0.5533180236816406,230,438,16926,555224,1207.2623182510738,244720.0239367386,8027557.04657047,0.0024147075336572905,0.001265059346738069,73.59130434782608,1267.6347031963471,668,572150,1034034.633813401
59.166.0.0,149.171.126.4,39557,6881,tcp,0.9356000423431396,234,438,17198,555224,718.2556323073978,147054.29005265035,4747532.91895527,0.004014111383790111,0.0021398192957827918,73.4957264957265,1267.6347031963471,672,572422,611823.4011259901
59.166.0.0,149.171.126.4,38464,6881,tcp,1.5205960273742676,228,438,16790,555224,437.9861501743066,88333.78332043973,2921086.153085636,0.0066973081244246025,0.003478567442031965,73.64035087719299,1267.6347031963471,666,572014,376177.4920507595
59.166.0.0,149.171.126.4,11689,6881,tcp,2.3327929973602295,238,438,17470,555224,289.7813911328422,59911.0166046243,1904066.07231173,0.009841679520747833,0.0053371051901810775,73.40336134453781,1267.6347031963471,676,572694,245497.1361145443
59.166.0.0,149.171.126.4,6982,6881,tcp,3.5259017944335938,236,438,17334,555224,191.15677046480883,39329.512869281854,1259760.554594101,0.01500248503177724,0.008067336180662946,73.44915254237289,1267.6347031963471,674,572558,162386.25843292286
59.166.0.5,149.171.126.2,42027,5190,tcp,0.005017995834350586,22,14,1822,1952,7174.178932864541,2904745.336817599,3111999.39487813,0.00023895218258812313,0.0002772991473858173,82.81818181818181,139.42857142857142,36,3774,752093.091461966
59.166.0.4,149.171.126.2,45396,53,udp,0.001001119613647461,2,2,178,210,3995.5265539414145,1422407.4532031436,1678121.152655394,7.152557373046875e-06,5.0067901611328125e-06,89.0,105.0,4,388,387566.07573231723
59.166.0.4,149.171.126.9,9111,25,tcp,0.049407005310058594,52,42,38100,4052,1902.5642094697628,6169165.649429614,656101.2916401258,0.0009621545380237056,0.001191563722563953,732.6923076923077,96.47619047619048,94,42152,853158.3676337175
175.45.176.1,149.171.126.18,39895,179,tcp,0.4941408634185791,10,6,650,364,32.3794310175207,10523.315080694227,5893.056445188768,0.05467610889010959,0.07699699401855468,65.0,60.666666666666664,16,1014,2052.0464407353743
59.166.0.6,149.171.126.2,9185,53,udp,0.0009801387786865234,2,2,178,210,4081.0547312089516,1452855.4843103867,1714042.9871077596,1.0013580322265625e-05,9.059906005859375e-06,89.0,105.0,4,388,395862.3089272683
59.166.0.6,149.171.126.9,38615,25,tcp,0.03886699676513672,52,42,38100,4052,2418.504330756962,7842128.936326831,834023.7913384861,0.0007534120597091376,0.0009363686166158537,732.6923076923077,96.47619047619048,94,42152,1084519.0909581645
59.166.0.8,149.171.126.9,11738,5190,tcp,0.005335092544555664,22,14,1822,1952,6747.774232470841,2732098.8114581937,2927034.5115073514,0.0002540520259312221,0.0003593701582688552,82.81818181818181,139.42857142857142,36,3774,707391.6653706931
59.166.0.0,149.171.126.4,12170,53,udp,0.0009860992431640625,2,2,162,194,4056.386847195358,1314269.338491296,1573878.0967117988,9.059906005859375e-06,2.1457672119140625e-06,81.0,97.0,4,356,361018.42940038687
59.166.0.0,149.171.126.3,35386,143,tcp,0.03833913803100586,122,126,9768,17108,6468.585699538575,2038230.4875191224,3569824.649925998,0.0003137529388932157,0.00030299186706542967,80.06557377049181,135.77777777777777,248,26876,701006.89218064
175.45.176.0,149.171.126.16,46693,80,tcp,0.47828006744384766,10,8,930,1276,37.634852935018635,15555.739213141036,21343.143264481678,0.05314222971598307,0.059866019657679966,93.0,159.5,18,2206,4612.360309702839
59.166.0.6,149.171.126.2,15302,1812,tcp,0.06902194023132324,90,92,6614,85284,2636.842711028363,766596.821571059,9884856.868894193,0.0007711126563254367,0.0007529677925529061,73.4888888888889,927.0,182,91898,1331431.7113081566
59.166.0.6,149.171.126.7,36429,14863,tcp,0.021816015243530273,38,42,3046,20042,3667.0308077330797,1116977.584035496,7349463.144858639,0.0005809165335990287,0.0005176125503167873,80.15789473684211,477.1904761904762,80,23088,1058305.0911117669
59.166.0.7,149.171.126.8,37652,53,udp,0.0010039806365966797,2,2,178,210,3984.1405841842793,1418354.0479696034,1673339.0453573973,1.9073486328125e-06,1.0013580322265625e-05,89.0,105.0,4,388,386461.6366658751
59.166.0.7,149.171.126.1,63829,80,tcp,1.007784128189087,14,18,1908,10456,31.75283188623105,15146.100809732212,83001.90255060796,0.07749539155226487,0.059250537086935604,136.28571428571428,580.8888888888889,32,12364,12268.500420042523
175.45.176.0,149.171.126.13,15560,179,tcp,0.4493441581726074,10,6,1070,364,35.60745079021121,19049.986172762998,6480.55604381844,0.04554578993055555,0.06753883361816407,107.0,60.666666666666664,16,1434,3191.3177770726793
59.166.0.8,149.171.126.9,17518,16799,tcp,0.07136821746826172,92,92,6750,85284,2578.178445914345,756639.3265183404,9559885.67745039,0.000780110830789084,0.0007710456848144531,73.3695652173913,927.0,184,92034,1289565.6254960913
59.166.0.8,149.171.126.9,63133,36624,tcp,0.015625953674316406,38,40,3046,19906,4991.695331095514,1559456.8183094293,10191249.975465365,0.0004131665100922456,0.0003874057378524389,80.15789473684211,497.65,78,22952,1468838.3492218493
59.166.0.8,149.171.126.6,62365,53,udp,0.0010020732879638672,2,2,178,210,3991.7240066619083,1421053.7463716392,1676524.0827980014,9.059906005859375e-06,6.9141387939453125e-06,89.0,105.0,4,388,387197.2286462051
59.166.0.8,149.171.126.3,54918,80,tcp,1.0908570289611816,14,18,1908,10456,29.334733288076677,13992.667778412575,76680.99281503244,0.08388532125032865,0.06413752892438103,136.28571428571428,580.8888888888889,32,12364,11334.207574180626
59.166.0.1,149.171.126.5,58549,62945,tcp,0.017876863479614258,48,50,3742,31306,5481.945986316534,1674566.6841466506,14009616.412051054,0.00037327725836571227,0.00035358934986348055,77.95833333333333,626.12,98,35048,1960522.887024713
59.166.0.1,149.171.126.8,24392,22292,tcp,0.08493185043334961,68,70,5102,60580,1624.8321365409988,480573.5397467928,5706222.077197316,0.001262910330473487,0.0012240997259167657,75.02941176470588,865.4285714285714,138,65682,773349.4521180136
175.45.176.1,149.171.126.18,43359,179,tcp,0.5232679843902588,10,6,650,364,30.57706658404507,9937.546639814647,5565.026118296203,0.05803346633911133,0.08704400062561035,65.0,60.666666666666664,16,1014,1937.8215947638564
59.166.0.0,149.171.126.1,62111,53,udp,0.0009851455688476562,2,2,178,210,4060.3136495643757,1445471.6592449178,1705331.7328170377,9.059906005859375e-06,4.0531158447265625e-06,89.0,105.0,4,388,393850.4240077444
59.166.0.0,149.171.126.5,26167,80,tcp,1.1312150955200195,12,18,1772,10456,26.52015529036854,12531.657379875482,73945.26499095825,0.10280563614585182,0.06650841937345617,147.66666666666666,580.8888888888889,30,12228,10809.615296354217
59.166.0.0,149.171.126.0,26349,53,udp,0.0010991096496582031,2,2,162,194,3639.309327548807,1179136.2221258134,1412052.0190889372,1.0013580322265625e-05,2.1457672119140625e-06,81.0,97.0,4,356,323898.5301518438
59.166.0.0,149.171.126.7,57851,143,tcp,0.7737579345703125,122,126,9768,17108,320.51367607328086,100992.8254156067,176882.19258908674,0.006391816887973754,0.00618614387512207,80.06557377049181,135.77777777777777,248,26876,34734.37725058668
59.166.0.9,149.171.126.4,27566,53,udp,0.0012080669403076172,2,2,178,210,3311.074797710677,1178742.627985001,1390651.4150384844,9.059906005859375e-06,9.059906005859375e-06,89.0,105.0,4,388,321174.25537793565
59.166.0.9,149.171.126.6,29381,80,tcp,1.1247131824493408,12,18,1772,10456,26.673467038652102,12604.102291331074,74372.7390283057,0.10221327434886586,0.0661315356983858,147.66666666666666,580.8888888888889,30,12228,10872.105164954597
175.45.176.0,149.171.126.13,62460,179,tcp,0.3797879219055176,10,6,1454,364,42.128775237829785,30627.619597902252,7667.437093285021,0.04046943452623156,0.06551179885864258,145.4,60.666666666666664,16,1818,4786.882086398409
59.166.0.4,149.171.126.5,57269,22,tcp,0.010171890258789062,32,26,4240,5994,5701.988374273392,3334680.0975060943,4714168.043502719,0.000328125492219002,0.000380401611328125,132.5,230.53846153846155,58,10234,1006106.0176261016
59.166.0.6,149.171.126.8,50752,53,udp,0.0009829998016357422,2,2,178,210,4069.1768130002424,1448626.9454280864,1709054.261460102,1.0013580322265625e-05,4.0531158447265625e-06,89.0,105.0,4,388,394710.1508610235
59.166.0.6,149.171.126.7,52504,25,tcp,0.4658520221710205,52,42,38100,4052,201.78081349079417,654285.0207658943,69584.32819274026,0.009125550587972006,0.011348608063488471,732.6923076923077,96.47619047619048,94,42152,90483.66861982932
59.166.0.9,149.171.126.3,32463,53,udp,0.0009591579437255859,2,2,164,196,4170.32463335819,1367866.4797414865,1634767.2562764105,1.0013580322265625e-05,4.0531158447265625e-06,82.0,98.0,4,360,375329.21700223716
59.166.0.9,149.171.126.7,1212,80,tcp,0.028169870376586914,8,10,1186,982,638.9805760327711,336813.7614110518,278879.5225174139,0.003974573952811105,0.0030798912048339844,148.25,98.2,18,2168,76961.66049105821
59.166.0.9,149.171.126.8,49271,6881,tcp,1.4534940719604492,244,438,17878,555224,469.2141599725477,98400.12612304057,3055940.9121008543,0.005980140387766646,0.003324858383946888,73.27049180327869,1267.6347031963471,682,573102,394292.62977798685
59.166.0.9,149.171.126.8,48228,6881,tcp,2.4241878986358643,232,438,17062,555224,276.3812163145528,56305.86642100179,1832280.411307836,0.010492956483518922,0.005546089167998639,73.54310344827586,1267.6347031963471,670,572286,236073.2847161047
59.166.0.9,149.171.126.8,43041,6881,tcp,2.938692092895508,200,388,14818,491318,200.08901287124664,40339.03391464126,1337514.7432091858,0.014765719073501663,0.00759222525958867,74.09,1266.2835051546392,588,506136,172231.72214047838
59.166.0.9,149.171.126.8,43985,6881,tcp,0.22454595565795898,16,18,1796,1932,151.41666613577627,63986.90173643628,68832.23505278112,0.01494754155476888,0.013178755255306469,112.25,107.33333333333333,34,3728,16602.392098652177
59.166.0.9,149.171.126.8,42899,6881,tcp,0.22874999046325684,16,18,1796,1932,148.6338859780686,62810.93158037912,67567.2159316773,0.015228462219238282,0.013426598380593693,112.25,107.33333333333333,34,3728,16297.268439007054
59.166.0.9,149.171.126.8,2284,6881,tcp,0.17576098442077637,16,18,1796,1932,193.44452417609995,81747.38009888836,87937.60487252355,0.011696863174438476,0.010308588252348058,112.25,107.33333333333333,34,3728,21210.623121426488
175.45.176.3,149.171.126.11,44722,111,udp,1.0013580322265625e-05,2,0,200,0,199728.7619047619,159783009.52380952,0.0,1.0013580322265625e-05,0,100.0,0,2,200,19972876.19047619
59.166.0.5,149.171.126.5,1856,22,tcp,0.008054971694946289,32,24,4240,5858,6952.228030190913,4211063.835429925,5818021.68583691,0.0002598377966111706,0.00031652657882027006,132.5,244.08333333333334,56,10098,1253635.6901583544
59.166.0.7,149.171.126.0,3680,5190,tcp,0.09691786766052246,22,14,1822,1952,371.44853543516285,150395.38479174816,161126.12025987508,0.004615136555262974,0.007402310004601112,82.81818181818181,139.42857142857142,36,3774,38940.1881314529
59.166.0.3,149.171.126.5,8936,62101,tcp,0.02594900131225586,48,50,3742,31306,3776.6386004888,1153647.481063599,9651546.777706316,0.0005452785086124502,0.0005170812412184112,77.95833333333333,626.12,98,35048,1350649.2823462393
59.166.0.3,149.171.126.4,11393,45917,tcp,0.048829078674316406,68,70,5102,60580,2826.184801078104,835895.3539188688,9925233.347786177,0.0007240594323001691,0.0007008573283319888,75.02941176470588,865.4285714285714,138,65682,1345141.0877131305
175.45.176.1,149.171.126.18,44124,179,tcp,0.3975999355316162,10,6,650,364,40.241455217056284,13078.472945543293,7323.944849504244,0.04210522439744738,0.062302780151367185,65.0,60.666666666666664,16,1014,2550.302224380942
59.166.0.4,149.171.126.4,42785,38838,tcp,0.02389693260192871,48,50,3742,31306,4100.944737656015,1252713.0782292904,10480340.894453812,0.0005014449992078416,0.00046440533229282925,77.95833333333333,626.12,98,35048,1466631.7465853877
59.166.0.4,149.171.126.9,44356,6565,tcp,0.04705810546875,70,70,5238,60580,2975.0453955901426,890473.5875486381,10298757.146562906,0.0006769152655117754,0.0006751323091811028,74.82857142857142,865.4285714285714,140,65818,1398653.841763943
59.166.0.9,149.171.126.0,10075,53,udp,0.0013689994812011719,2,2,178,210,2921.8418669453154,1040175.7046325322,1227173.5841170324,9.059906005859375e-06,9.5367431640625e-07,89.0,105.0,4,388,283418.66109369555
175.45.176.0,149.171.126.13,15558,179,tcp,0.5889430046081543,10,6,2222,364,27.167314790750247,30182.886732523522,4944.4512919165445,0.06149101257324219,0.10181498527526855,222.2,60.666666666666664,16,2586,4390.917253055009
59.166.0.9,149.171.126.3,11913,25,tcp,0.3893909454345703,52,42,38100,4052,241.40263429878573,782760.8822794668,83247.95524924934,0.007627959344901291,0.009485413388508121,732.6923076923077,96.47619047619048,94,42152,108251.10469108952
59.166.0.0,149.171.126.3,38522,53,udp,0.0010170936584472656,2,2,178,210,3932.7744960150026,1400067.7205813408,1651765.288326301,1.0013580322265625e-05,5.0067901611328125e-06,89.0,105.0,4,388,381479.1261134552
59.166.0.0,149.171.126.6,40088,80,tcp,1.0891900062561035,14,18,1908,10456,29.379630566015102,14014.083779989203,76798.35429956348,0.08375653853783241,0.06403771568747128,136.28571428571428,580.8888888888889,32,12364,11351.554759944085
59.166.0.8,149.171.126.0,13540,111,udp,0.0043451786041259766,4,4,632,376,1841.12109739369,1163588.5335528122,692261.5326200274,0.0011553764343261719,0.000979026158650716,158.0,94.0,8,1008,231981.25827160495
59.166.0.8,149.171.126.0,15064,44158,udp,0.001708984375,4,4,592,368,4681.142857142857,2771236.5714285714,1722660.5714285714,0.00044663747151692707,0.0002110004425048828,148.0,92.0,8,960,561737.1428571428
59.166.0.8,149.171.126.0,16243,34334,tcp,0.005528926849365234,18,18,4816,2744,6511.209314359638,6968440.901768004,3970390.746356188,0.0002939981572768267,0.0002945871914134306,267.55555555555554,152.44444444444446,36,7560,1367353.956015524
59.166.0.2,149.171.126.7,34454,22,tcp,0.00796818733215332,32,26,4240,5994,7278.945333772179,4256928.029681937,6017930.804224889,0.00025703830103720386,0.0002666759490966797,132.5,230.53846153846155,58,10234,1284357.3542383532
175.45.176.1,149.171.126.18,40939,179,tcp,0.6572179794311523,10,6,650,364,24.345043046218272,7912.138990020939,4430.7978344117255,0.06762788030836317,0.1141387939453125,65.0,60.666666666666664,16,1014,1542.8671030540831
59.166.0.8,149.171.126.2,37460,22,tcp,0.26920390129089355,32,24,4240,5858,208.02075947438854,126001.14573877248,174083.65842870972,0.008683996815835275,0.011650043985118036,132.5,244.08333333333334,56,10098,37510.60052093527
